wm_shipment_sk,calendar_date,calendar_period,calendar_date_sk,posting_period,site_id,site_sk,wm_warehouse_cd,warehouse_sk,asn_type_cd,asn_type_desc,shipment_no,qc_hold_upon_receipt_ind,ship_via_cd,manifest_no,bill_of_lading_no,trailer_no,order_no,received_from_no,received_from_vendor_name,received_from_vendor_addr_1,received_from_vendor_addr_2,received_from_vendor_addr_3,received_from_vendor_city,received_from_vendor_state_cd,received_from_vendor_zip,received_from_vendor_phone_no,representative_name,hdr_shipped_cases_qty,hdr_shipped_bottles_qty,hdr_received_cases_qty,hdr_received_bottles_qty,shipped_dt,scheduled_start_receive_dt,scheduled_start_receive_time,first_receipt_dt,first_receipt_time,last_receipt_dt,last_receipt_time,verified_dt,shipment_priority_ind,hrd_asn_status_cd,hdr_asn_status_desc,seal_no,scac_cd,pickticket_order_type,sap_company_cd,warehouse_no,pickicket_wave_no,vendor_asn_no,po_no,po_line_no,item_no,wm_item_sk,wm_item_hist_sk,shipment_seq_no,inventory_type_cd,product_status_cd,bottles_per_case,dtl_shipped_cases_qty,dtl_shipped_bottles_qty,dtl_received_cases_qty,dtl_received_bottles_qty,verified_cases_qty,verified_bottles_qty,pre_received_qty,bottles_per_pallet,laid_in_price_per_case_amt,process_immediate_needs_ind,item_manufacturing_dt,item_expiration_dt,dtl_asn_status_cd,dtl_asn_status_desc,original_pickticket_line_qty,load_dt,load_id,modified_dt,modified_user,src_desc,source_system,check_sum
34061455,2024-09-19 00:00:00,202409,20240919,,7002,-7002,AGC,-961,3,Inbound ASN,000000033,,SNKS,,9.16.24-1,6684,CMO0000005,100085,C MONDAVI & FAMILY,2800 Main Street,,,St. Helena,CA,94574,,,0,13461.,31,13461.,20240916,0,0,20240916,190432,20240916,190432,20240919,N,90,,NA,,,0,99900,,,CMO0000005,2,CMO00001,272376,6774432,2,F,CMO,12.,0,13440.,20,13440.,20,13440.,13440.,0.,0.,Y,0,0,90,,0.,2024-09-17 01:20:52,0,2024-09-20 01:17:58,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,8cd3377401c2d4d1d8a0f34a5e6aad08
36039267,2024-10-01 00:00:00,202410,20241001,,7001,-7001,AGK,-960,3,Inbound ASN,83190195,,,,,,,701581,EDI_100258_DISTILLERIE MERLET,40 RUE DE CHEVESSAC,,,SAINT-SAUVANT,17,17610,,,0,66.,0,0.,20241101,20241108,0,0,0,0,0,0,N,10,,,,,9999,99990,,,3988484,1,MISCMOR,78514,4617938,3,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-10-01 22:20:07,0,2024-10-01 22:20:07,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,9d45681343299eb5243bfa9c0101121b
35848664,2025-01-08 00:00:00,202501,20250108,,7001,-7001,AGK,-960,3,Inbound ASN,83190190,,,,,,,702616,ESPACE WOLFBERGER,CHEMIN DE LA FECHT,,,COLMAR,68,68000,,,0,132.,8,8.,20241018,20250108,0,20250108,102154,20250108,102348,0,N,40,,,,,9999,99990,,,4006483,1,MISCLAK,65558,4734609,2,F,XDK,1.,0,22.,4,4.,0,0.,4.,0.,0.,Y,0,0,40,,0.,2024-10-01 22:20:07,0,2025-01-08 23:18:53,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,e5a8785da3c6e444f756221b3d3327fe
35840497,2024-10-04 00:00:00,202410,20241004,,7001,-7001,AGK,-960,3,Inbound ASN,243933052,,OTHR,,1795415,51078,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,WINDSOR,NY,10577,,CARRIER TO BE ASSIGNED,0,9528.,21,9528.,20240903,20240923,0,20241001,133339,20241001,133340,20241004,N,90,,1,,,3200,36900,,,3984351,5,579020,75130,11968001,5,F,COL,3.,0,1560.,5,1560.,5,1560.,1560.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,0fd812a25d4980aac6c5b84941fcc4af
33921184,2024-09-17 00:00:00,202409,20240917,,7002,-7002,AGC,-961,3,Inbound ASN,82748339,,,,,,,1412-WCD1,SGWS FLORIDA - ANKAA CA RDC FAIRFIE,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,0,0.,20240916,20240916,0,0,0,0,0,0,N,10,,,,,9999,99990,,,3998144,1,MISCLAK,161017,13060051,1,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-09-17 01:20:52,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,202d260885a9005d23169bbb715b5256
34179941,2024-09-17 00:00:00,202409,20240917,,7002,-7002,AGC,-961,3,Inbound ASN,82745835,,,,,,,8712-WCD1,SGWS TEXAS - ANKAA CA RDC FAIRFIELD,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,0,0.,20240916,20240916,0,0,0,0,0,0,N,10,,,,,9999,99990,,,3998039,1,MISCTXD,2179873,13026456,1,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-09-17 01:20:52,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,41d9f91df11524c8619a7fafadfe1fb2
46626573,2025-04-13 00:00:00,202504,20250413,,7002,-7002,AGC,-961,1,PO ASN,4066298,,,,,,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,Clonakilty,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,19440.,18,11880.,20241225,20250408,0,20250408,124442,20250408,124442,20250413,N,90,,,,,5200,34900,,,,2,24601,6183070,11916066,2,F,PHX,12.,0,11880.,18,11880.,18,11880.,11880.,0.,0.,Y,0,0,90,,0.,2024-12-17 02:18:35,0,2025-04-16 01:54:40,INFAJOB,WMIAHASNF_15_AGC_4108183_20241121190037.txt,WMI,46cde855553f0b084cf641cf971fea71
34420898,2024-09-24 00:00:00,202409,20240924,,7001,-7001,AGK,-960,3,Inbound ASN,82732080,,OTHR,,10571934,712,,100478,CAMPARI AMERICA,"1114 AVENUE OF THE AMERICAS, F",,,LEXINGTON,NY,10036,,CONSOLIDATED GRAIN AND BARGE C,0,12240.,20,12240.,20240919,20240919,0,20240919,124510,20240919,124511,20240924,N,90,,0185939,,,1500,68000,,,3995588,2,512406,52715,12080539,2,F,LAK,12.,0,1320.,3,1320.,3,1320.,1320.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,da73b2c9ba08e368c12afecb04d44da7
34515890,2024-11-05 00:00:00,202411,20241105,,7001,-7001,AGK,-960,3,Inbound ASN,82767227,,OTHR,,176152,1745,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,NORTH BERGEN,NY,10577,,CARRIER TO BE ASSIGNED,0,14739.,2,15.,20240925,20241014,0,20241016,91726,20241016,91726,20241105,N,90,,1,,,0,63300,,,3994644,1,24602,19021,12622822,1,F,ARL,12.,0,14724.,0,0.,0,0.,0.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,09f094d47b36aa6a64987667c276e9f0
34823179,2024-10-07 00:00:00,202410,20241007,,7001,-7001,AGK,-960,1,PO ASN,4006306,,,,,,,100285,JIM BEAM BRANDS CO,408 SOUTH 4TH STREET,,,Frankfort,KY,40202,,CONSOLIDATED GRAIN AND BARGE C,0,8280.,24,8280.,20241007,20241007,0,20241007,95829,20241007,95830,20241007,N,90,,,,,3500,69000,,,,1,951593,20171,12581469,1,F,BOL,6.,0,2880.,12,2880.,12,2880.,2880.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,82f57f2e6810b5c7268107eae2fa1e43
35894679,2024-10-08 00:00:00,202410,20241008,,7001,-7001,AGK,-960,1,PO ASN,3957148,,,,,,,701559,EDI_100285_BEAM GLOBAL US KY CLE,HIGHWAY 24 526 HAPPY HALLOW ROAD,,,CLERMONT,KY,40110,,,0,22.,1,1.,20241007,20241007,0,20241008,63523,20241008,63523,0,N,40,,,,,100,77000,,,,1,MISCBOL,12366744,4654623,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-10-01 22:20:07,0,2024-10-08 22:20:06,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,6ff0ad37a7cb8bd4496cf495954b8444
35829415,2024-10-02 00:00:00,202410,20241002,,7001,-7001,AGK,-960,3,Inbound ASN,243933051,,OTHR,,1794976,1066,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,WINDSOR,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,13122.,21,13122.,20240930,20241014,0,20241001,143036,20241001,143037,20241002,N,90,,3704928,,,1500,68000,,,3984321,5,910775,9209949,11908776,5,F,LAK,6.,0,1440.,3,1440.,3,1440.,1440.,0.,0.,Y,0,0,90,,0.,2024-10-01 22:20:07,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3936961_20241001160446.txt,WMI,15f6cbccee5cbf2baf943a532083e5f3
34149802,2024-09-25 00:00:00,202409,20240925,,7002,-7002,AGC,-961,1,PO ASN,4001574,,,,,,,707037,ANKAA GLOBAL LOGISTICS - CA,4750 BUSINESS CENTER DRIVE,,,FAIRFIELD,CA,94534,,,0,22.,2,2.,20240923,20240923,0,20240925,125753,20240925,125846,20240925,N,90,,,,,91,40000,,,,1,MISCNYM,2179553,12855646,1,F,XDK,1.,0,22.,2,2.,2,2.,22.,0.,0.,Y,0,0,90,,0.,2024-09-17 01:20:52,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,9f31f43da7366a1044596517980b140e
34195393,2024-12-02 00:00:00,202412,20241202,,7002,-7002,AGC,-961,1,PO ASN,3981588,,,,,,,701582,EDI_100258_HEAVEN HILL 1064,1064 LORETTO ROAD,,,BARDSTOWN,KY,40004,,,0,22.,2,2.,20241001,20241010,0,20241105,100200,20241105,100207,0,N,40,,,,,50,35300,,,,1,MISCHIM,920691,13016240,1,F,XDK,1.,0,22.,2,2.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-09-17 01:20:52,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_3897655_20240916190033.txt,WMI,3d5dd65b9700ee25494e9b5902a158da
73210613,2025-07-01 00:00:00,202507,20250701,,7001,-7001,AGK,-960,1,PO ASN,4245884,,,,,,,9201,SGWS - Louisiana New Orleans,111 Riverbend Dr,,,Saint Rose,LA,700873318,,At SWS Receiving dock,0,0.,0,0.,20250701,20250708,0,0,0,0,0,0,N,10,,,,,0,62400,,,,6,643896,106167,15304944,6,F,LAL,12.,0,12.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-07-02 01:53:55,0,2025-07-02 01:53:55,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,c951ff8af32a5cfd17d9d61179eb7034
72527663,2025-07-17 00:00:00,202507,20250717,,7001,-7001,AGK,-960,3,Inbound ASN,89547261,,OTHR,,11823211,715,,701582,EDI_100478_CAMPARI LEX KY4-,1064 LORETTO ROAD,,,BARDSTOWN,KY,40004,,,0,66.,21,1298.,20250716,20250716,0,20250717,72650,20250717,72650,0,N,40,,095011,,,9999,99990,,,4237136,1,MISCKSE,63609,4777766,1,F,XDK,1.,0,22.,13,742.,0,0.,742.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-17 22:26:07,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,e5219c628211545a2dd06647f5ad30a4
72681227,2025-07-17 00:00:00,202507,20250717,,7001,-7001,AGK,-960,3,Inbound ASN,89547266,,,,,,,706099,EDI_SAZERAC_COUNTY LINE DISTLLERS,800 AMERICAN DRIVE,,,BARDSTOWN,KY,40004,,,0,44.,15,825.,20250711,20250711,0,20250714,132919,20250714,132920,0,N,40,,,,,9999,99990,,,4234587,1,MISCNEO,21688,4685067,1,F,XDK,1.,0,22.,4,115.,0,0.,115.,0.,0.,Y,0,0,40,,0.,2025-07-02 01:53:55,0,2025-07-17 22:26:07,INFAJOB,WMIAHASNF_15_AGK_4750742_20250701160046.txt,WMI,96f1b590a5b7db87770dc4dfdfa7a3ba
34642046,2024-10-01 00:00:00,202410,20241001,,7001,-7001,AGK,-960,3,Inbound ASN,82935608,,OTHR,,609010,003,,705848,FUSION TRANSPORT,1881 NORMANTOWN ROAD,,,PLAINFIELD,IL,60544,,,0,154.,26,26.,20240930,20241001,0,20241001,101221,20241001,101805,0,N,40,,3954020,,,9999,99990,,,4004841,1,MISCOHC,68406,4601538,6,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2024-09-19 22:19:53,0,2024-10-01 22:20:07,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,c51e6f71c9a66f3f9075e13c7f3d74d1
55508454,2025-03-18 00:00:00,202503,20250318,,7002,-7002,AGC,-961,3,Inbound ASN,08-22873,,SNKS,,08-22873,08-22873,FRC0000008,FRC115,Field Recordings,330B Marquita Ave,,,Raso Robles,CA,93446,,,0,13842.,21,12496.,20250213,0,0,20250219,132330,20250220,110120,20250318,N,90,,NO,,,0,99900,,,FRC0000008,3,FRC00006,164708,9387508,9,F,FRC,12.,0,72.,1,72.,1,72.,72.,0.,0.,Y,0,0,90,,0.,2025-02-20 02:22:42,0,2025-03-19 01:22:43,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,1807aaabcbce4e31112ef41cf87e8003
34672427,2024-09-20 00:00:00,202409,20240920,,7001,-7001,AGK,-960,3,Inbound ASN,82737257,,OTHR,,179821,731,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,FORT SMITH,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,12312.,19,12312.,20240917,20241021,0,20240919,125621,20240919,125622,20240920,N,90,,3615169,,,1500,68000,,,3996294,3,624422,1526448,12704492,3,F,LAK,6.,0,2496.,4,2496.,4,2496.,2496.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,ba97bd6bc8e37f9fe150f220b903a921
46588024,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,3,Inbound ASN,84981032,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,1100.,46,55.,20241220,20241227,0,20250103,191305,20250205,123642,0,N,40,,,,,9999,99990,,,4026076,1,MISCHIM,920691,13016240,48,F,XDK,1.,0,22.,2,2.,0,0.,2.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,591e52afa036acecc116eba2fa3e7b4f
55392687,2025-02-20 00:00:00,202502,20250220,,7002,-7002,AGC,-961,3,Inbound ASN,86348190,,,,,,,8212-WCD1,SGWS OREGON - ANKAA CA RDC FAIRFIEL,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,88.,0,0.,20250221,20250221,0,0,0,0,0,0,N,10,,,,,9999,99990,,,4134118,1,MISCBOL,2401952,12888203,1,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,a2887900a1711a01a73120a3dd1792e0
55498975,2025-02-18 00:00:00,202502,20250218,,7002,-7002,AGC,-961,3,Inbound ASN,86119037,,,,,,,702806,VINLUX AMERICAN CANYON,1200 GREEN ISLAND ROAD,,,AMERICAN CANYON,CA,94503,,,0,132.,20,20.,20250218,20250218,0,20250219,3730,20250219,11143,0,N,40,,,,,9999,99990,,,4123296,1,MISCBOL,2401952,12888203,7,F,XDK,1.,0,0.,1,1.,0,0.,1.,1.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4345005_20250210190039.txt,WMI,2e584b44f4a7a3dabc369e811bd00e93
55227842,2025-03-06 00:00:00,202503,20250306,,7002,-7002,AGC,-961,1,PO ASN,4134330,,,,,,,700029,ALEXANDER VALLEY CELLARS,1010 SHILOH ROAD,,,WINDSOR,CA,95492,,,0,22.,1,1.,20250225,20250228,0,20250228,145040,20250228,145040,0,N,40,,,,,91,40100,,,,1,MISCNJR,161337,12880991,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,74c8364b13a20f942323de54cfa19ea4
55417217,2025-03-05 00:00:00,202503,20250305,,7002,-7002,AGC,-961,1,PO ASN,4129480,,,,,,,702933,VALLEY WINE WAREHOUSE,75 S KELLY ROAD,,,AMERICAN CANYON,CA,95403,,,0,22.,1,14.,20250227,20250227,0,20250303,113014,20250303,113014,0,N,40,,,,,58,69100,,,,1,MISCTEN,6491550,12968114,1,F,XDK,1.,0,22.,1,14.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,a7d0ebee5de17136526dec7b0d4b1c48
55380142,2025-03-10 00:00:00,202503,20250310,,7002,-7002,AGC,-961,3,Inbound ASN,86367092,,,,,,,705986,WESTERN CA 125,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,132.,23,1629.,20250303,20250303,0,20250303,154215,20250303,154300,0,N,40,,,,,9999,99990,,,4118923,1,MISCMOR,12686107,12910067,4,F,XDK,1.,0,22.,11,616.,0,0.,616.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,9f8122569b8d937657bf90e4fa7022c2
55578300,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,3,Inbound ASN,86348254,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,660.,33,1117.,20250226,20250226,0,20250227,131606,20250227,132100,0,N,40,,,,,9999,99990,,,4132390,1,MISCWAP,2184675,13035126,30,F,XDK,1.,0,22.,2,84.,0,0.,84.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,3a3398f9604fb2efe2cd56d60977b3ec
55194690,2025-03-05 00:00:00,202503,20250305,,7002,-7002,AGC,-961,3,Inbound ASN,86367091,,,,,,,705616,CORDELIA ROAD 2875,2875 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,66.,22,1131.,20250227,20250227,0,20250228,112532,20250228,112532,0,N,40,,,,,9999,99990,,,4134227,1,MISCARL,9594589,13052294,1,F,XDK,1.,0,22.,1,8.,0,0.,8.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,3aad1203f49710080994776b61a0a603
46796654,2025-03-31 00:00:00,202503,20250331,,7002,-7002,AGC,-961,3,Inbound ASN,84971947,,,,,,,705751,AMUH BORDEAUX-,B1 RUE MATHIEU,,,BRUGES,33,33520,,,0,198.,17,1364.,20250110,20250317,0,20250317,175209,20250317,175431,0,N,40,,,,,9999,99990,,,3763282,1,MISCPHX,2028527,12886643,6,F,XDK,1.,0,22.,1,3.,0,0.,3.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,13d28a7cfbe2da102e5acd7f95005940
46671452,2025-04-04 00:00:00,202504,20250404,,7002,-7002,AGC,-961,1,PO ASN,4036606,,,,,,,705713,EDI_SHAW ROSS_LANSDALE,6000 CANNON AVENUE,,,LANSDALE,PA,19446,,,0,22.,1,1.,20241218,20250408,0,20241217,105458,20241217,105458,0,N,40,,,,,50,35300,,,,1,MISCHIM,920691,13016240,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,91bb4840b25bbee7d4d8202588b091ab
63297902,2025-04-21 00:00:00,202504,20250421,,7002,-7002,AGC,-961,1,PO ASN,4183136,,,,,,,700139,WESTERN CA 1275RN CA-,1166 COMMERCE BOULEVARD,,,AMERICAN CANYON,CA,94503,,,0,22.,0,0.,20250428,20250428,0,0,0,0,0,0,N,10,,,,,30,71100,,,,1,MISCNVL,428533,12991968,1,F,XDK,1.,0,22.,0,0.,0,0.,22.,0.,0.,Y,0,0,10,,0.,2025-04-22 01:19:23,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4545611_20250421190039.txt,WMI,4873545d66da99222ebe7e3669798791
34489654,2024-09-24 00:00:00,202409,20240924,,7001,-7001,AGK,-960,3,Inbound ASN,82798645,,OTHR,,2286,1743,,100478,CAMPARI AMERICA,"1114 AVENUE OF THE AMERICAS, F",,,NORTH BERGEN,NY,10036,,WESTERN CARRIERS INC,0,14712.,13,12696.,20240918,20240920,0,20240919,133805,20240919,133805,20240924,N,90,,405966,,,5500,90500,,,3995549,3,964123,10444048,12049822,3,F,MRD,6.,0,504.,1,504.,1,504.,504.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,d8d5eae412bcab5a878cd06fcdf7d1df
46768144,2024-12-20 00:00:00,202412,20241220,,7002,-7002,AGC,-961,1,PO ASN,4082689,,,,,,,700029,ALEXANDER VALLEY CELLARS,1010 SHILOH ROAD,,,WINDSOR,CA,95492,,,0,22.,2,97.,20241219,20241219,0,20241219,141935,20241219,141935,0,N,40,,,,,85,38700,,,,1,MISCCOA,603892,13173221,1,F,XDK,1.,0,22.,2,97.,0,0.,97.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,2a028b62b3b18d192c01c46ec5bd0856
46892682,2024-12-23 00:00:00,202412,20241223,,7002,-7002,AGC,-961,3,Inbound ASN,84949692,,SNKS,,84949692,1505,,704600,TAKARA SAKE WAREHOUSE CA,745 85TH AVENUE,,,OAKLAND,CA,94621,,,0,176.,21,1110.,20241220,20241220,0,20241223,103450,20241223,103620,0,N,40,,NO,,,9999,99990,,,4077110,1,MISCHIC,2402272,13113973,8,F,XDK,1.,0,22.,1,10.,0,0.,10.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4176609_20241213190036.txt,WMI,053494da34b53f469a9c7a3d99f71a7a
46806123,2024-12-23 00:00:00,202412,20241223,,7002,-7002,AGC,-961,3,Inbound ASN,84962708,,PWIC,,84962708,53143,,700051,AMERICOLD WA,1115 WEST ROSE STREET,,,WALLA WALLA,WA,99362,,,0,88.,23,1770.,20241220,20241220,0,20241223,121347,20241223,121445,0,N,40,,NO,,,9999,99990,,,4083016,1,MISCOHC,9595229,13006627,3,F,XDK,1.,0,22.,11,805.,0,0.,805.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,31c657361132d7ff7cc6b234639556f6
46669993,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,1,PO ASN,4064622,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,22.,4,4.,20241220,20241227,0,20250103,193913,20250103,195624,0,N,40,,,,,50,35100,,,,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,4,4.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,14dd80a7fa67d4de337fc55f2039025f
46821672,2025-01-10 00:00:00,202501,20250110,,7002,-7002,AGC,-961,1,PO ASN,4082942,,,,,,,700249,CBI WHSE US CA LODI DIST CTR,770 NORTH GUILD AVENUE,,,LODI,CA,95240,,,0,22.,1,6.,20250107,20250107,0,20250108,112429,20250108,112429,0,N,40,,,,,165,73100,,,,1,MISCMIN,12772823,12985326,1,F,XDK,1.,0,22.,1,6.,0,0.,44.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,4c85d227a9a0d475107c8b9f5334d1c8
46716952,2025-01-22 00:00:00,202501,20250122,,7002,-7002,AGC,-961,1,PO ASN,4079777,,,,,,,700029,ALEXANDER VALLEY CELLARS,1010 SHILOH ROAD,,,WINDSOR,CA,95492,,,0,22.,0,0.,20241219,20241219,0,20241219,142034,20250122,153435,0,N,10,,,,,30,71100,,,,1,MISCNVL,428533,12991968,1,F,XDK,1.,0,22.,0,0.,0,0.,157.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,690ff7320f128a3e370679a1cac6232e
46818472,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,3,Inbound ASN,84981032,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,1100.,46,55.,20241220,20241227,0,20250103,191305,20250205,123642,0,N,40,,,,,9999,99990,,,4068193,1,MISCHIK,604212,12978507,38,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,a3809df9b7dce0a11d7939b5a5df5925
46893642,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,3,Inbound ASN,84981032,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,1100.,46,55.,20241220,20241227,0,20250103,191305,20250205,123642,0,N,40,,,,,9999,99990,,,4067512,1,MISCHIC,2402272,13113973,16,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,b01e6caf7fb1516ee18ba2cd341c401a
